id,date,temperature,pressure,pattern,wind_speed,wind_degree
2446,2021-09-11,77.54,1020.4,0,7,14
2447,2021-09-12,69.8,1022,0,5.3,5
2448,2021-09-13,69.8,1018.2,0,4.9,16
2449,2021-09-14,65.66,1019.9,0,8.6,320
2450,2021-09-15,69.8,1015.9,0,4.3,11
2451,2021-09-16,76.64,1013.3,0,7.7,233
2452,2021-09-17,59,1024.8,0,6.6,24
2453,2021-09-18,68.54,1020,0,3.8,7
2454,2021-09-19,76.46,1012.5,0,15.8,249
2455,2021-09-20,59.72,1020.4,0,11.9,36
2456,2021-09-21,52.34,1032.2,0,4.2,47
2457,2021-09-22,60.62,1026,0,5.2,57
2458,2021-09-23,66.56,1020,0,5.1,340
2459,2021-09-24,60.8,1023.5,0,6.7,354
2460,2021-09-25,66.74,1019.8,0,3.9,41
2461,2021-09-26,71.78,1016.7,0,6.4,339
2462,2021-09-27,71.78,1016.3,0,3.4,6
2463,2021-09-28,68.72,1010.6,0,7.4,355
2464,2021-09-29,56.84,1016,0,7.3,40
2465,2021-09-30,48.56,1026.2,0,2.9,6
2466,2021-10-01,54.86,1023,0,3.3,0
2467,2021-10-02,59.36,1024,0,2.8,5
2468,2021-10-03,62.24,1023,0,5.3,50
2469,2021-10-04,65.3,1024,0,6,319
2470,2021-10-05,62.78,1022.5,0,2.6,6
2471,2021-10-06,61.7,1017.5,0,4.4,344
2472,2021-10-07,65.12,1018.5,0,3.6,6
2473,2021-10-08,62.24,1016.9,0,6,3
2474,2021-10-09,58.64,1011.7,0,17.6,267
2475,2021-10-10,54.86,1013.4,0,8.3,278
2476,2021-10-11,55.58,1009.2,0,6.5,34
2477,2021-10-12,44.78,1004.1,0,9.8,4
2478,2021-10-13,45.86,1006.2,0,9,128
2479,2021-10-14,39.02,1015.5,0,7.1,355
2480,2021-10-15,43.16,1024.1,0,10.3,301
2481,2021-10-16,48.92,1026.3,0,2.8,356
2482,2021-10-17,54.68,1020,0,3.1,332
2483,2021-10-18,57.38,1010.8,0,5,350
2484,2021-10-19,47.84,1012.6,0,5.9,45
2485,2021-10-20,44.6,1022.5,0,3.1,19
2486,2021-10-21,45.68,1024,0,3.6,341
2487,2021-10-22,53.96,1017,0,3.7,341
2488,2021-10-23,56.12,1008.2,0,7.5,344
2489,2021-10-24,53.6,1011.8,0,6.9,353
2490,2021-10-25,51.8,1010.7,0,2.9,8
2491,2021-10-26,49.1,1002,0,8.3,298
2492,2021-10-27,47.84,1014.2,0,22.4,299
2493,2021-10-28,45.5,1023.2,0,6.6,90
2494,2021-10-29,54.86,1019.6,0,6.9,306
2495,2021-10-30,55.94,1017.4,0,8.9,0
2496,2021-10-31,39.56,1022.8,0,7,12
2497,2021-11-01,35.42,1024.4,0,5.5,10
2498,2021-11-02,38.3,1024,0,1.2,1
2499,2021-11-03,45.86,1024.3,0,2.5,14
2500,2021-11-04,48.92,1019.2,0,3.1,341
2501,2021-11-05,59,1017.8,0,6.1,7
2502,2021-11-06,55.58,1018,0,7.1,328
2503,2021-11-07,62.6,1015.4,0,9.6,234
2504,2021-11-08,41.9,1023,0,3.9,7
2505,2021-11-09,41.54,1018.6,0,2.1,356
2506,2021-11-10,49.64,1015.1,0,22.7,290
2507,2021-11-11,43.52,1018.7,0,17,325
2508,2021-11-12,40.1,1023.4,0,3,24
2509,2021-11-13,56.48,1019.8,0,15.5,291
2510,2021-11-14,51.98,1019.6,0,23.4,251
2511,2021-11-15,65.3,1017.7,0,19,262
2512,2021-11-16,62.24,1008.8,0,13.2,167
2513,2021-11-17,31.82,1024.6,0,6.3,45
2514,2021-11-18,32.54,1023.2,0,3,353
2515,2021-11-19,47.48,1015.3,0,6.1,336
2516,2021-11-20,44.6,1019.8,0,4.6,346
2517,2021-11-21,42.26,1026.7,0,6.1,356
2518,2021-11-22,45.68,1022.3,0,5,359
2519,2021-11-23,51.08,1008.8,0,11,276
2520,2021-11-24,41,1018.9,0,10.2,115
2521,2021-11-25,41.36,1026.3,0,8.9,282
2522,2021-11-26,54.5,1019.3,0,8.4,286
2523,2021-11-27,46.76,1022.4,0,7.9,134
2524,2021-11-28,48.2,1022.4,0,6.6,291
2525,2021-11-29,60.8,1019.7,0,8.1,236
2526,2021-11-30,51.8,1020.9,0,11.4,272
2527,2021-12-01,58.1,1020.1,0,14,273
2528,2021-12-02,58.64,1019.1,0,5.6,324
2529,2021-12-03,47.3,1020.6,0,6.8,349
2530,2021-12-04,46.4,1016.5,0,3.5,342
2531,2021-12-05,47.66,1014,0,11.7,55
2532,2021-12-06,25.34,1016.7,0,4.8,18
2533,2021-12-07,39.2,1010.5,0,7.9,305
2534,2021-12-08,41.54,1005.8,0,8.3,322
2535,2021-12-09,43.52,1002.9,0,8.5,333
2536,2021-12-10,31.1,1005.6,0,12.3,324
2537,2021-12-11,34.16,1012.5,0,6,357
2538,2021-12-12,47.12,1011.3,0,13.7,266
2539,2021-12-13,41.54,1015.7,0,3.6,353
2540,2021-12-14,42.44,1009.5,0,3.6,21
2541,2021-12-15,41.18,999.3,0,20.7,249
2542,2021-12-16,36.14,1010.3,0,16.8,288
2543,2021-12-17,34.16,1015.1,0,12.1,263
2544,2021-12-18,23.9,1021.1,0,1.5,358
2545,2021-12-19,41,1015.7,0,6.8,3
2546,2021-12-20,46.94,1017.3,0,10.3,245
2547,2021-12-21,45.68,1014.3,0,10.2,115
2548,2021-12-22,51.08,1011.8,0,10.2,153
2549,2021-12-23,54.14,1005.6,0,19.1,241
2550,2021-12-24,43.7,999.5,0,6.4,250
2551,2021-12-25,44.78,1007.1,0,13.7,244
2552,2021-12-26,37.04,1000.7,0,12.8,250
2553,2021-12-27,33.08,1001.1,0,6.9,346
2554,2021-12-28,30.38,998.1,0,10.6,150
2555,2021-12-29,23.54,1003,0,4,28
2556,2021-12-30,37.76,997.6,0,31.3,241
2557,2021-12-31,30.92,1000.3,0,11.2,71
2558,2022-01-01,8.78,1012.3,0,3.6,14
2559,2022-01-02,20.66,1022.3,0,7,248
2560,2022-01-03,28.76,1013.9,0,6.6,210
2561,2022-01-04,32.36,1008.3,0,14.4,262
2562,2022-01-05,15.08,1021,0,8.3,26
2563,2022-01-06,6.98,1021.1,0,4.4,271
2564,2022-01-07,38.48,1003.4,0,14.6,231
2565,2022-01-08,41.9,1010.8,0,8,157
2566,2022-01-09,27.32,1029.8,0,3.2,355
2567,2022-01-10,34.16,1031,0,1.7,350
2568,2022-01-11,35.96,1024.3,0,5.2,324
2569,2022-01-12,43.34,1023.4,0,7.7,316
2570,2022-01-13,44.24,1020.3,0,4,346
2571,2022-01-14,36.14,1021.5,0,9.5,25
2572,2022-01-15,35.42,1023.9,0,6.5,315
2573,2022-01-16,42.26,1018.3,0,11.8,339
2574,2022-01-17,37.58,1013.2,0,2.8,3
2575,2022-01-18,38.66,1011.3,0,4.9,280
2576,2022-01-19,24.98,1023.2,0,8.7,59
2577,2022-01-20,23.54,1021.7,0,0.8,359
2578,2022-01-21,30.02,1020.5,0,2.4,345
2579,2022-01-22,31.46,1024.1,0,1.9,351
2580,2022-01-23,36.86,1018.1,0,4.8,325
2581,2022-01-24,38.3,1013.5,0,8.5,342
2582,2022-01-25,27.32,1020.9,0,8.5,352
2583,2022-01-26,23.18,1017.1,0,2.5,352
2584,2022-01-27,26.42,1026.7,0,5.6,354
2585,2022-01-28,32.54,1026.7,0,6.8,258
2586,2022-01-29,38.66,1021,0,4.8,339
2587,2022-01-30,34.7,1016.7,0,3.9,341
2588,2022-01-31,41.54,1007.3,0,7.8,8
2589,2022-02-01,28.76,1013.8,0,10.7,67
2590,2022-02-02,10.94,1020,0,9.8,3
2591,2022-02-03,6.08,1022,0,0.8,352
2592,2022-02-04,22.82,1025.9,0,6,131
2593,2022-02-05,38.12,1018.4,0,16.1,301
2594,2022-02-06,32.72,1025.8,0,6.3,122
2595,2022-02-07,41,1023.7,0,9.4,298
2596,2022-02-08,47.66,1019.8,0,15.8,313
2597,2022-02-09,43.34,1019.6,0,11.8,334
2598,2022-02-10,45.86,1014.9,0,13.5,252
2599,2022-02-11,35.24,1020.8,0,11,26
2600,2022-02-12,25.52,1025.9,0,3.1,322
2601,2022-02-13,39.2,1022.6,0,8.7,277
2602,2022-02-14,38.84,1016.5,0,4.7,350
2603,2022-02-15,44.6,1005.4,0,5.6,1
2604,2022-02-16,28.94,1010,0,5.7,31
2605,2022-02-17,23.18,1019.1,0,5.6,41
2606,2022-02-18,31.64,1020.7,0,5.8,334
2607,2022-02-19,40.82,1016.1,0,5.2,332
2608,2022-02-20,47.48,1007.6,0,8.4,245
2609,2022-02-21,32.18,1005,0,14.2,77
2610,2022-02-22,5,1019.2,0,7,24
2611,2022-02-23,4.46,1017.8,0,7.1,356
2612,2022-02-24,11.84,1014.5,0,3.8,358
2613,2022-02-25,17.96,1022.6,0,3.1,352
2614,2022-02-26,23,1024.4,0,3.7,346
2615,2022-02-27,34.7,1024.5,0,3.3,337
2616,2022-02-28,48.02,1022.4,0,8.2,319
2617,2022-03-01,56.3,1021.5,0,8.8,269
2618,2022-03-02,54.14,1021.3,0,6,309
2619,2022-03-03,52.88,1017.1,0,4.6,342
2620,2022-03-04,48.02,1007.4,0,5.6,326
2621,2022-03-05,32.54,1010.2,0,7.7,72
2622,2022-03-06,22.46,1018.3,0,7.6,35
2623,2022-03-07,22.46,1020.7,0,2.9,8
2624,2022-03-08,30.2,1013.7,0,7.3,17
2625,2022-03-09,15.98,1013.6,0,12.4,15
2626,2022-03-10,13.64,1016,0,3.9,26
2627,2022-03-11,21.56,1020,0,4.3,14
2628,2022-03-12,41.54,1017.3,0,13.1,305
2629,2022-03-13,0,0,0,0,0
2630,2022-03-14,44.6,1020.6,0,5.1,12
2631,2022-03-15,49.64,1018.8,0,11.7,251
2632,2022-03-16,46.4,1013.8,0,7,353
2633,2022-03-17,32.9,1019.8,0,10,339
2634,2022-03-18,38.48,1017.8,0,8.4,330
2635,2022-03-19,45.32,1016.8,0,5.8,141
2636,2022-03-20,49.64,1008.5,0,6.4,332
2637,2022-03-21,38.66,1015.7,0,8.2,80
2638,2022-03-22,35.42,1021,0,15.4,340
2639,2022-03-23,42.26,1018.7,0,16,338
2640,2022-03-24,52.16,1016.6,0,15.4,274
2641,2022-03-25,48.56,1021.5,0,5.9,31
2642,2022-03-26,57.92,1015.2,0,13.3,302
2643,2022-03-27,46.94,1014.4,0,4.4,351
2644,2022-03-28,58.1,1007.8,0,5.3,352
2645,2022-03-29,48.74,1001.7,0,8.5,46
2646,2022-03-30,38.48,1009.1,0,11.6,121
2647,2022-03-31,47.66,1008,0,5.8,47
2648,2022-04-01,49.82,1011.3,0,11.1,41
2649,2022-04-02,48.56,1015.1,0,4.7,6
2650,2022-04-03,47.66,1015.4,0,5,33
2651,2022-04-04,50.54,1006.8,0,8.4,309
2652,2022-04-05,51.8,1003.4,0,26,265
2653,2022-04-06,38.84,1021,0,24,303
2654,2022-04-07,43.52,1026.3,0,9.1,89
2655,2022-04-08,49.82,1021.7,0,6.5,133
2656,2022-04-09,63.68,1006.4,0,17.1,266
2657,2022-04-10,44.96,1006,0,21.1,239
2658,2022-04-11,45.68,1001.8,0,4.5,19
2659,2022-04-12,45.14,996.2,0,25.9,256
2660,2022-04-13,30.92,1010.9,0,13.8,285
2661,2022-04-14,43.16,1011.4,0,19.7,241
2662,2022-04-15,47.48,1010.6,0,12,31
2663,2022-04-16,41.72,1015.6,0,6,356
2664,2022-04-17,48.74,1017,0,13.6,321
2665,2022-04-18,44.06,1022.9,0,4.7,2
2666,2022-04-19,58.46,1005.6,0,11.6,271
2667,2022-04-20,59.54,1009,0,10.1,97
2668,2022-04-21,60.26,1012.5,0,5.7,346
2669,2022-04-22,63.5,1000.6,0,19.4,239
2670,2022-04-23,52.34,1003.7,0,13.1,348
2671,2022-04-24,44.6,1019.4,0,8.4,55
2672,2022-04-25,44.06,1025.9,0,5,13
2673,2022-04-26,55.04,1018.9,0,3.9,25
2674,2022-04-27,59.9,1013.4,0,8.4,261
2675,2022-04-28,61.88,1009.4,0,5.9,350
2676,2022-04-29,54.5,1007,0,23.6,282
2677,2022-04-30,53.6,1016.2,0,14.1,102
2678,2022-05-01,49.1,1014.4,0,8.8,340
2679,2022-05-02,39.74,1015.3,0,11.8,23
2680,2022-05-03,42.44,1012.5,0,6,3
2681,2022-05-04,43.88,1015.8,0,6.6,12
2682,2022-05-05,53.96,1015.7,0,6.6,354
2683,2022-05-06,65.84,1011.6,0,3.3,12
2684,2022-05-07,67.64,1004.6,0,10.3,165
2685,2022-05-08,59.36,1001,0,9.1,58
2686,2022-05-09,57.02,1003.1,0,10.2,89
2687,2022-05-10,56.3,1016,0,7.6,60
2688,2022-05-11,65.84,1011.9,0,7.1,320
2689,2022-05-12,60.8,1012.3,0,18.2,280
2690,2022-05-13,63.68,1017.1,0,20.2,227
2691,2022-05-14,66.38,1018.5,0,8.7,246
2692,2022-05-15,64.94,1021.8,0,8.4,44
2693,2022-05-16,66.2,1015.5,0,5.3,337
2694,2022-05-17,68.18,1014.8,0,7.4,358
2695,2022-05-18,69.44,1016.8,0,7.9,328
2696,2022-05-19,69.98,1003.5,0,17.4,240
2697,2022-05-20,36.32,1012.2,0,4.6,35
2698,2022-05-21,38.84,1024.1,0,5.5,322
2699,2022-05-22,48.2,1022.2,0,4.6,3
2700,2022-05-23,50.18,1017.4,0,9.1,9
2701,2022-05-24,46.76,1017.1,0,6.3,350
2702,2022-05-25,55.76,1017.1,0,4.2,18
2703,2022-05-26,65.48,1018.3,0,5.8,16
2704,2022-05-27,71.96,1014.7,0,6.6,351
2705,2022-05-28,68.9,1006.2,0,7.2,321
2706,2022-05-29,60.62,1001.5,0,12.9,250
2707,2022-05-30,55.22,1005.3,0,12.2,298
2708,2022-05-31,48.38,1019.4,0,6.2,354
2709,2022-06-01,47.48,1024.2,0,2.6,23
2710,2022-06-02,56.66,1019.7,0,4.2,23
2711,2022-06-03,61.88,1015.4,0,5.3,355
2712,2022-06-04,66.74,1012.3,0,7.1,106
2713,2022-06-05,67.82,1011,0,8.1,326
2714,2022-06-06,63.68,1013.7,0,4.8,349
2715,2022-06-07,64.4,1017.6,0,6.5,11
2716,2022-06-08,64.4,1021.3,0,8.3,1
2717,2022-06-09,69.62,1016.8,0,5.1,331
2718,2022-06-10,74.84,1017.8,0,5.2,328
2719,2022-06-11,83.3,1014.1,0,10,273
2720,2022-06-12,77.72,1010.8,0,7.1,197
2721,2022-06-13,82.04,1004.1,0,8.5,346
2722,2022-06-14,68.54,1010.6,0,7.5,87
2723,2022-06-15,72.5,1015.8,0,14.9,238
2724,2022-06-16,74.48,1020.7,0,6.2,349
2725,2022-06-17,76.64,1018.1,0,8.2,334
2726,2022-06-18,77,1014.9,0,5.5,80
2727,2022-06-19,76.64,1014.5,0,7.6,205
2728,2022-06-20,75.2,1016.4,0,12.7,307
2729,2022-06-21,68.72,1026.2,0,8.8,95
2730,2022-06-22,68.36,1024,0,1.1,10
2731,2022-06-23,75.74,1017.3,0,6.7,328
2732,2022-06-24,74.12,1017.3,0,7,210
2733,2022-06-25,64.4,1027,0,6,0
2734,2022-06-26,60.26,1030.8,0,8,5
2735,2022-06-27,68,1026.7,0,5.9,349
2736,2022-06-28,74.66,1023.8,0,5.9,349
2737,2022-06-29,77.54,1021.3,0,8.2,348
2738,2022-06-30,71.96,1021.3,0,11.8,184
2739,2022-07-01,68.54,1021.8,0,5.5,43
2740,2022-07-02,72.14,1020,0,5.3,357
2741,2022-07-03,74.66,1016.8,0,7.3,353
2742,2022-07-04,77.54,1016.8,0,9.7,247
2743,2022-07-05,75.2,1018.2,0,9,301
2744,2022-07-06,69.44,1020.8,0,9.2,353
2745,2022-07-07,71.24,1021.8,0,2.9,7
2746,2022-07-08,75.74,1025,0,5.1,16
2747,2022-07-09,82.76,1024.3,0,4,30
2748,2022-07-10,83.48,1022.3,0,8.3,324
2749,2022-07-11,69.44,1024.8,0,4.9,15
2750,2022-07-12,74.12,1021.9,0,5.2,23
2751,2022-07-13,77.9,1021,0,8.9,127
2752,2022-07-14,81.68,1022.5,0,13.3,242
2753,2022-07-15,78.44,1023.8,0,7.3,342
2754,2022-07-16,78.44,1022.5,0,10.6,300
2755,2022-07-17,81.5,1021.8,0,6.7,35
2756,2022-07-18,83.3,1018.6,0,10.6,228
2757,2022-07-19,86,1018.6,0,11.5,256
2758,2022-07-20,77.54,1021.3,0,7.8,353
2759,2022-07-21,84.07,1023,clear sky,9.22,320
2760,2022-07-21,91.4,1019,Sunny,9.4,320
2761,2022-07-22,77.74,1019,clear sky,4.61,160
2762,2022-07-22,80.6,1022,Partly cloudy,5.6,190
2763,2022-07-23,84.6,1017,clear sky,8.99,235
2764,2022-07-23,86,1017,Sunny,2.2,10
2765,2022-07-24,66.34,1022,haze,8.05,70
2766,2022-07-24,71.6,1024,Mist,6.9,60
2767,2022-07-25,71.94,1022,clear sky,3.44,130
2768,2022-07-25,73.4,1021,Sunny,4.3,50
2769,2022-07-26,60.76,1014,haze,1.01,285
2770,2022-07-26,60.1,1013,Sunny,6.5,283
2771,2022-07-27,70.5,1022,haze,8.05,360
2772,2022-07-27,71.6,1021,Sunny,8.1,360
2773,2022-07-28,61.27,1024,overcast clouds,5.75,160
2774,2022-07-28,66.2,1026,Overcast,2.2,10
2775,2022-07-29,59.38,1023,broken clouds,3.44,360
2776,2022-07-29,64.4,1024,Partly cloudy,3.8,360
2777,2022-07-30,74.14,1022,clear sky,5.01,40
2778,2022-07-30,77,1022,Sunny,4.3,80
2779,2022-07-31,75.29,1021,clear sky,5.75,100
2780,2022-07-31,80.6,1023,Sunny,3.8,70
2781,2022-08-01,75.92,1021,clear sky,3.44,200
2782,2022-08-01,78.8,1022,Sunny,2.2,10
2783,2022-08-02,80.44,1016,clear sky,3.44,140
2784,2022-08-02,86,1018,Sunny,3.8,140
2785,2022-08-03,74.88,1021,scattered clouds,5.75,130
2786,2022-08-03,82.4,1022,Partly cloudy,4.3,140
2787,2022-08-04,81.95,1018,clear sky,5.01,23
2788,2022-08-04,87.8,1021,Sunny,2.2,10
2789,2022-08-05,83.46,1015,clear sky,8.99,60
2790,2022-08-05,89.6,1018,Sunny,4.3,140
2791,2022-08-06,75.74,1018,clear sky,4.61,60
2792,2022-08-06,80.6,1021,Sunny,4.3,60
2793,2022-08-07,74.95,1022,clear sky,8.05,100
2794,2022-08-07,80.6,1024,Sunny,5.6,70
2795,2022-08-08,69.6,1024,clear sky,3,96
2796,2022-08-08,71.6,1025,Sunny,2.2,10
2797,2022-08-09,76.62,1023,clear sky,7,91
2798,2022-08-09,80.6,1024,Sunny,2.2,10
2799,2022-08-10,78.62,1025,clear sky,4.61,90
2800,2022-08-10,82.4,1028.0,Sunny,3.8,90
2801,2022-08-11,81.73,1022,clear sky,6.91,70
2802,2022-08-11,87.8,1024.0,Sunny,6.9,70
2803,2022-08-12,83.77,1021,clear sky,5.01,0
2804,2022-08-12,89.6,1023.0,Sunny,9.4,360
2805,2022-08-13,79.07,1020,clear sky,5.75,100
2806,2022-08-14,86.0,1021.0,Sunny,4.3,140
2807,2022-08-15,68.9,1021.9,0,6.8,290.0
2808,2022-08-16,66.56,1024.1,0,7.5,278.0
2809,2022-08-17,71.06,1024.8,0,6.3,164.0
2810,2022-08-18,73.03999999999999,1022.8,0,6.9,14.0
2811,2022-08-19,71.42,1020.7,0,8.3,315.0
2812,2022-08-20,66.38,1022.1,0,10.0,316.0
2813,2022-08-21,66.92,1022.3,0,7.1,209.0
2814,2022-08-22,70.7,1022.5,0,5.5,249.0
2815,2022-08-23,72.5,1020.8,0,9.2,250.0
2816,2022-08-24,71.78,1022.0,0,5.7,274.0
2817,2022-08-25,68.72,1023.2,0,9.9,297.0
2818,2022-08-26,70.16,1019.8,0,7.2,311.0
2819,2022-08-27,74.30000000000001,1014.4,0,11.1,288.0
2820,2022-08-28,73.11,1012,clear sky,11.99,286
2821,2022-08-28,82.4,1014.0,Sunny,10.5,240
2822,2022-08-29,74.68,1018,clear sky,4.61,180
2823,2022-08-29,78.8,1023.0,Sunny,4.3,180
2824,2022-08-30,73.49,1027,haze,5.01,0
2825,2022-08-30,77.0,1027.0,Sunny,3.8,120
2826,2022-08-31,77.05,1025,clear sky,4,63
2827,2022-08-31,80.6,1025.0,Sunny,6.9,40
2828,2022-09-01,77.29,1022,clear sky,5.01,0
2829,2022-09-01,75.2,1023.0,Partly cloudy,2.2,10
2830,2022-09-02,78.37,1022,haze,5.01,0
2831,2022-09-02,80.6,1022.0,Sunny,3.8,210
2832,2022-09-03,69.71,1027,clear sky,5.99,132
2833,2022-09-03,73.4,1029.0,Sunny,2.2,10
2834,2022-09-04,77.99,1017,clear sky,3.44,70
2835,2022-09-04,89.6,1019.0,Sunny,2.2,10
2836,2022-09-05,84.04,1021,clear sky,5.99,1
2837,2022-09-05,89.6,1021.0,Sunny,2.2,10
2838,2022-09-06,83.26,1025,clear sky,5.99,115
2839,2022-09-06,87.8,1025.0,Sunny,3.8,120
2840,2022-09-07,81.64,1027,clear sky,4,134
2841,2022-09-07,78.8,1027.0,Sunny,3.8,160
2022-09-08,78.08000000000001,1015.6,0,10.8,326.0
2022-09-09,54.86,1019.4,0,7.0,0.0
2022-09-10,48.56,1026.4,0,7.4,48.0
2022-09-11,59.0,1026.0,0,5.0,339.0
2022-09-12,68.53999999999999,1020.4,0,6.4,235.0
2022-09-13,69.08000000000001,1016.5,0,5.8,221.0
2022-09-14,66.38,1010.4,0,7.7,227.0
2849,2022-09-15,60.3,1020,overcast clouds,7,191
2850,2022-09-15,64.4,1020.0,Overcast,2.2,10
2851,2022-09-16,63.28,1019,clear sky,4,110
2852,2022-09-16,66.2,1018.0,Sunny,2.2,10
2022-09-17,66.56,1015.3,0,9.0,304.0
2022-09-18,65.30000000000001,1014.6,0,6.8,248.0
2855,2022-09-19,77.34,1016,clear sky,15.01,214
2856,2022-09-19,80.6,1018.0,Sunny,5.6,50
2857,2022-09-20,68.95,1019,clear sky,1.99,179
2858,2022-09-20,63.3,1016.0,Sunny,5.1,274
2859,2022-09-21,53.1,1027,overcast clouds,6.91,70
2860,2022-09-21,57.2,1028.0,Overcast,9.4,50
2861,2022-09-22,43.59,1023,mist,0,0
2862,2022-09-22,50.0,1024.0,Overcast,2.2,10
2863,2022-09-23,58.17,1021,clear sky,11.99,151
2864,2022-09-23,55.4,1017.0,Sunny,4.3,20
2865,2022-09-24,66.4,1021,clear sky,5.99,0
2866,2022-09-24,68.7,1019.0,Sunny,2.2,78
2867,2022-09-25,51.19,1027,clear sky,1.99,0
2868,2022-09-25,53.6,1031.0,Sunny,3.8,320
2869,2022-09-26,59.72,1028,clear sky,3,169
2870,2022-09-26,53.6,1027.0,Sunny,2.2,10
2871,2022-09-27,58.96,1027,clear sky,1.99,111
2872,2022-09-27,39.2,1041.0,Partly cloudy,12.5,280
2873,2022-09-28,60.78,1027,clear sky,11.99,277
2874,2022-09-28,55.4,1028.0,Partly cloudy,8.1,340
